"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.483193863814768,1.53203405781861,0.148092848403041,-0.342277227142286,0.0455040876643529,-0.565491798207061,-0.870863053527222,0.682167270079566,-1.89918731968596,0.467853206293187
-0.00635562642138871,-1.09069059228792,-0.206794982835284,0.658532578195758,-1.66551347561298,-0.234090145859876,-0.343589085200269,-0.996355375487287,1.5852725806132,0.215452001785543
0.151455892862424,-0.147559214102276,-0.642560138451547,-0.851445102760097,0.682300639447758,0.105110676642528,1.10136657186144,0.951522739996455,-0.115128084200051,-0.263567623694944
-0.584108970349804,0.836412662514061,0.847571823884568,-1.87598302993031,1.16077553721325,0.0325330477923217,1.37968852848892,0.753402383817963,-0.593476993433021,-1.24787612609554
0.368806732630242,0.212801281418792,-0.527572126400654,-0.48985664144872,1.55360564664403,0.016369407009061,0.285952019961992,0.826893534979549,-0.60660916722971,0.990547350533766
0.294654339719516,-0.680417863268912,0.00237075710813171,0.328243402709361,-0.543904724724141,-0.938895849689248,-0.187631298549391,-0.954840795554031,1.65640707049852,0.637538117318924
-0.279259373342575,0.710066380289161,-0.281880233551283,0.865162051806121,-0.807226984260876,-0.785252509194031,-1.85172627502454,-0.956005254553781,2.83900641777431,1.18980378413757
-1.33623665489315,-0.716410899819649,-2.8284746523873,1.13971671684903,-1.7571110961187,-0.936906677750712,-1.83177585419528,-1.23953636767486,0.538667910909182,0.0158555470877758
0.700748818440034,0.266631890492649,0.650930316327698,-0.433955263226009,1.4599501543025,0.622592250747256,0.601023289775013,0.546574421006501,-0.458602176837425,-0.963524189133939
0.554196622274033,-0.462454333012929,0.157759171113334,1.46297579684964,-2.22341512878568,-0.86121576392004,0.271028633679041,-1.42913215777907,1.1796234916036,0.248907251548308
-0.836306592801415,-1.17719641340715,-0.853437022665369,1.19780771096557,-0.882222946415858,-0.65909605322161,0.920584778195356,-1.25677894531742,0.609041758588243,-0.713238913731923
-1.59458816200624,-0.0729002457047895,1.36310008597407,-0.46228665944604,-0.00600661128875501,-0.364492722638163,1.54361017980459,-0.690912787823561,0.726080455102924,-0.460053164264956
0.204958580587634,-1.23685956053369,-1.26289617117116,0.912847756741927,-0.233337419007714,-0.282016824953931,1.13479541079646,-1.69332662107072,0.526615706938152,-0.359345243800711
-0.34508797797289,0.126766410056207,-1.77794654572074,1.05656727466585,-0.777337620521341,-0.151657387565238,-0.421771553738575,0.338172417898814,0.0181491166017665,0.0972474465088936
0.252611703364455,-0.393467598427467,-0.686919645075559,-1.38155427610757,1.08018532737809,-0.596820221217443,0.958974842856307,-0.321212913367588,2.02353605055842,-0.717982139053652
-1.29400246548455,0.293901514692315,-1.18433552229326,1.52242167132902,-0.746665862927324,0.791821077956203,-0.521871113453878,1.08120881702887,-0.121046519670722,-0.702192989509311
-0.959170444380363,-0.890286883033708,0.789677301727648,-0.0780192840566323,0.152339197880875,-0.0839164942467572,0.800612368954261,-1.57996706732042,1.28824332100776,-0.578423971895222
1.0857748536799,-2.03079610287109,0.0859637709502686,0.502346304431283,-1.06352752265069,-0.544553833596808,1.43923834798115,0.129252430769473,0.0960846670364928,-0.733375186961453
0.403774904715714,-0.965678090331619,-0.370061442579403,-0.0872131289547691,0.933255377385505,-0.401391056785872,0.0555113998865628,-1.07796457935486,1.90612487023305,0.328034389042824
0.586487536719298,1.97075995143417,0.00933636704307702,-0.690953385894807,1.48936355998228,0.367774800295453,0.836938628971246,0.809518199181245,-1.27544362780073,0.325323911897272
1.81522844615395,-1.13264762463211,-0.951059591672823,1.52642292910877,-0.552809213480458,-1.16557471869187,-0.940981745179194,-0.910486565126885,0.293335132186678,0.490309988146528
0.128821428602383,-0.289783520600575,0.181717711397805,1.3140666822661,-0.776080785989657,0.283146653809304,0.0100114496111922,-0.360463484527989,1.11531194876708,0.253651663270129
-2.00092923773151,1.03545238175144,0.190339844032857,-1.06975411357875,1.55429617036005,-0.930106745227255,-0.865647478329484,-0.826017003870473,0.215421108018611,-0.0903149176092315
0.33377719743357,-0.283863625248714,-0.0717387693981193,-0.0159038650102378,-0.0695498634430542,-0.720566221333234,0.16209939997018,-0.240812146762977,0.192423012938829,-0.840330293138277
1.17132512735879,0.36666917975314,-0.00285171005059469,0.538930717398302,-1.68007151033166,0.758985651320516,-0.602133301749065,0.435842669574538,-0.0188329460317046,0.29358012335847
2.0595392422993,-0.219965363061458,-1.10821896191248,-1.7847166263677,0.746234535039443,-0.926710545063115,-0.350496231760209,-1.46742036352873,1.07816149052606,1.81026103104621
-1.37686159824052,-0.417430490655723,0.935191767373595,-0.450105347817872,0.168172352769073,-0.187158578672458,-0.478454031058879,-0.886929511277165,1.7582154285271,0.295182049095327
-1.15085556562711,0.743268166025554,-1.48583945173733,0.478496474306168,-0.51717341245338,0.224883735444224,-0.31254685619019,0.824689455863242,-0.716876394770005,-0.234233948947386
-0.705821394760121,-0.886475310881663,2.22854189842651,-0.346428572747648,-0.157299374391658,-1.20477173328034,-0.778351241905754,-1.1802573964254,0.561394119332347,0.0563800148110779
-1.05405578207719,1.57143396326907,1.6241352225378,-2.04428657828086,1.22928473306218,-0.435297312451191,-0.659529932343649,-0.365585386524791,2.1256644574789,0.515485220840276
-0.645743723142491,1.29430204722349,0.519764625253335,-1.48362599388729,1.21558492222614,0.659295477158616,-0.257432312591919,0.761777434735188,-0.882061764130115,-0.154789808153075
