"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-1.17507665142714,-0.258841168378671,-0.791264109786502,0.940838705176167,-0.458392616404943,-0.806793160374736,0.32923970923223,1.08805073315164,-0.48947318567579,-1.22461049422515,-1.93210771477763,1.00090386393914,0.414803040480023,1.78922189880218,-1.78565278419487,-0.251297966365303,0.409798197120063,-0.0377661028802614,1.63813211738001,-0.842430412672616
1.82779574017935,1.72955817989149,-1.69206623672466,0.460531640730941,-0.680486321714024,-1.03761187293862,-0.91598201368627,0.202541988215228,-1.30321153619567,-1.7658870227796,-1.86487894333049,-0.24125113391033,-1.21953942358519,0.196117850032449,-1.70904614511731,0.196403089483232,1.25843752417723,-0.374361762230011,-0.0133222965090186,-0.1065625099164
0.57234311710663,-0.0583921654073717,0.333492459021523,0.0532301435042,-2.19243732797149,0.281338992795805,0.0787740144485199,1.45659771247003,-0.207228181268153,-0.230315023605926,-0.65713181133547,-0.520465416963136,1.11130056532364,-0.637227276447417,0.261046186299757,0.264422675518057,0.369140379303651,-0.892731116540258,0.890290990032178,0.961885286955215
-0.806474706738507,-0.537063784608919,1.11099943109258,-1.12653842863095,0.625987094854832,-1.8380879472145,-0.40762774406934,-0.0773220560493465,-1.11826745656209,-0.912685083290537,0.0296840452110792,-1.26504603463322,-0.0234933583330791,-1.0875532973508,0.877155794185353,0.19647212913365,0.0190764176687739,-1.25513472652049,1.99982374345893,-1.00851035543685
-1.64632044479824,0.74728669616574,0.414821630264614,1.30875180444835,-0.415461682891878,-0.327976346867035,0.463248340841214,0.300645869456077,0.251839866859657,-0.429196665227827,-1.72600371520867,-0.764513877848845,1.10958954382614,1.13840753957532,-0.608356032032854,-0.383920346317825,-2.52277424847185,0.729354473525417,0.830871098486014,0.59109763295751
-0.325448456095465,-0.487257835389733,0.0915856872007559,0.172377856683806,-0.17630383376965,-0.575331411843572,-0.229218701791163,0.542793227593851,1.63203041137308,-1.09326977668855,-0.508282424289846,-0.599271778839433,0.535417590640548,0.156189579017613,0.384837231691427,-0.603990995116087,-0.68508674972257,-0.26368766284125,-0.575831377950658,1.1497195451698
-0.705214800373635,1.3729077814795,0.182830299592817,-3.29046424919733,0.665259163558917,0.659639611766684,0.00124754805273735,0.24100164281957,0.430232770794327,0.864883980452805,-0.969685777063852,1.03165886324131,-0.143871688117033,-0.429896278808915,-0.264655375982743,-0.418501006900587,0.0268160913798046,-1.92601755983638,0.547582169007753,0.348933465984049
-0.302492043487132,-0.377672360646221,-0.249439485784919,0.277753903067156,0.0498835161725022,-1.8434448893338,-0.477174537340063,0.233795069111298,0.168333593775491,0.64086416157565,-0.0578279785707808,0.467147702795282,0.506764733180993,0.227989990765576,-1.20154496537464,1.94045573506366,-0.0948247435490392,1.02276435307682,-0.369248068271401,-1.19871382586736
-1.03989636668927,-0.616152614118394,0.155408917144027,-0.938778359041411,-0.111450292883659,-1.52287546338822,-1.30572741770233,0.3372583114263,1.1151238475492,0.211358563577531,-1.82224035273856,1.70635036307421,2.03640187537703,1.20820280838533,1.65101553070464,1.91307326790885,0.0145714795889024,-0.447763793103338,0.582188210055372,0.880648127895542
0.125938071438812,-1.16812505107469,-0.393844799384849,0.0494700358906744,-0.529151371898205,-0.265682623672842,-0.00664989575914997,-0.512988055362371,0.253393177433223,-0.909965349365316,1.23935127517775,-0.138834450923376,-0.730034942109113,1.23905268785002,-0.49773110481979,0.799216829091288,-0.015024380220139,0.124763854791973,-1.24069009833174,0.78911284878058
1.35506149337458,0.328640358591086,0.0758195978844725,1.54848159005501,1.61586225377977,-0.891136863522718,-0.00999092121966947,-0.278465000900907,-1.54723107142489,1.50134867877421,-0.374420935091625,-0.134489498901617,-0.610910077054494,-0.13937743981663,-0.163375910228257,-0.713731066915177,1.66815939069105,-1.28446140128974,0.0176039323679689,1.47239552549977
1.08108771849797,1.46651062744016,0.499947345954064,-0.857581902722849,0.139510593333388,0.374954755730091,0.00769491074507129,1.68141503564344,0.872399795463007,-1.14279718286889,0.806738401737059,1.627334904462,-1.62773782338776,1.13026847337246,-1.24851588173001,-1.14919813756077,1.44903666365445,0.772661275536667,0.19312664156455,-0.62911775020904
